"","TLS_ID","stemlocx_.m._x","stemlocy_.m._x","Vol_QSM_avg_.m3._x","BLEN..m.","Hgt_pts_.m._x","DBH_TLS_.m._x","DBH_census_.m._x","leaf_area","leaf_area_start","hmean"
"202","1312",122.4191503,167.9188312,0.4491,150.2786155,18.5010303,0.207111876,0.201,41.4,82.8,7.73897062199266
"203","1317",114.1012448,156.1513955,2.7481,1151.455004,21.272587,0.383699065,0.395,317.2,634.4,8.65730439701044
"204","1324",82.08573991,176.3800362,0.297,336.472805,13.9630952,0.1581,0.154,92.7,185.4,6.15067176964754
"205","1328",38.34419954,189.3801797,7.2629,2466.5276,20.6700384,0.634,0.675,679.5,1359,13.876584345952
"206","1339",58.18635258,125.0024409,0.3336,188.3290487,15.7320457,0.153018681,0.151,51.9,103.8,11.1073316144648
"207","1344",129.3141012,163.3850222,0.5296,449.3824553,16.0871849,0.1781,0.18,123.8,247.6,11.0648684926282
"208","1356",31.96572816,137.4117318,0.3112,217.6494497,17.9458618,0.164210681,0.163,60,119.9,9.93823716468516
"209","1359",58.47450085,120.4143739,0.3078,247.4678146,14.7539024,0.137196779,0.147,68.2,136.3,9.07020494291991
"210","1361",126.8799599,120.4570964,1.1203,413.2713375,23.4786834,0.214343592,0.239,113.9,227.7,6.58976728946597
"211","1364",29.08985864,108.9084357,0.5315,185.6833793,21.5916044,0.185641031,0.195,51.2,102.3,4.74905483693229
"212","1366",115.0027137,156.8687777,2.782,928.2693011,23.260276,0.418863954,0.434,255.7,511.5,8.49181442352899
"213","1370",138.1570198,111.7173344,0.7602,244.1157605,19.9672032,0.220904149,0.221,67.3,134.5,15.1779647526381
"214","1384",26.34221548,126.1208094,0.3433,261.5503184,13.8542247,0.166351983,0.167,72.1,144.1,8.95547289121683
"215","1391",119.889874,174.3799468,3.0769,1160.202432,22.4583483,0.466851174,0.474,319.6,639.2,9.80326203675262
"216","1393",13.51127683,119.5367942,0.5326,245.3086756,16.2869473,0.218216562,0.22,67.6,135.2,11.0939757392381
"217","1395",101.588047,131.1495058,0.6476,239.4125923,21.750547,0.206964281,0.215,66,131.9,18.1645571717442
"218","1399",109.4013149,195.4519819,0.7583,459.5079623,20.0527323,0.256391726,0.263,126.6,253.2,15.6636323732434
"219","1407",13.14097786,181.4119588,0.5116,355.4227085,14.5116606,0.22083839,0.2,97.9,195.8,9.04945674659556
"220","1412",119.2935072,115.0071587,0.7988,511.379566,15.8279314,0.237649367,0.241,140.9,281.8,9.86953374692487
"221","1417",73.22043584,160.0065288,0.2976,385.5722934,13.5771681,0.139437211,0.15,106.2,212.4,6.58871135247529
"222","1423",9.740080588,176.1534219,1.1746,794.9857693,18.96474068,0.316170493,0.28,219,438,11.4778899215688
"223","1427",134.8890702,165.7916377,0.3017,309.898884,14.7169665,0.137961074,0.138,85.4,170.7,9.95891343693214
"224","1428",49.35117385,188.1688171,4.8921,1944.986351,23.4542634,0.557874561,0.579,535.8,1071.6,17.9658499231226
"225","1448",2.795472777,191.9130763,0.791,570.2709331,17.2114998,0.248017969,0.243,157.1,314.2,11.0977693235794
"226","1466",103.8587951,149.6212466,0.2257,128.8510786,19.5195465,0.143350787,0.146,35.5,71,13.9069074013515
"227","1471",123.7940727,110.6066204,0.7896,351.4791901,15.4585713,0.2211,0.226,96.8,193.7,9.58084168901828
"228","1475",14.43688086,120.3581713,0.6968,272.5049902,17.9504638,0.218400553,0.224,75.1,150.1,13.9073208930247
"229","1476",6.991493439,159.1541656,1.5471,869.4954329,19.25576167,0.317154073,0.328,239.5,479.1,14.580086823469
"230","1482",125.5902384,153.7196768,0.373,166.159909,20.683159,0.187678936,0.18,45.8,91.5,11.3048905256715
"231","1484",122.6040949,165.143246,0.9403,336.6909307,20.0673398,0.303122931,0.313,92.8,185.5,12.8870488442339
"232","1495",118.8661839,102.6764825,0.7163,228.1580373,21.6437734,0.211492965,0.217,62.9,125.7,14.1923898799461
"233","1496",91.70827113,151.5615505,1.2364,467.6516108,19.3598032,0.309997735,0.319,128.8,257.7,9.44522533358672
"234","1505",30.88494383,103.3753116,0.2541,99.30667194,16.4601703,0.168304135,0.172,27.4,54.7,12.0130838247399
"235","1514",19.04015767,125.2063767,0.3915,169.8522643,17.858689,0.182837683,0.188,46.8,93.6,6.44458245832225
"236","1517",20.36078061,144.5895019,0.2301,142.2753718,14.70043206,0.149924598,0.147,39.2,78.4,10.1582023788465
"237","1520",61.76135419,138.1261844,0.171,47.68160539,16.0518927,0.134869674,0.145,13.1,26.3,10.2654985045559
"238","1535",20.33560624,197.6155799,3.6816,1694.451018,25.0320053,0.453408349,0.452,466.8,933.6,18.4295255143047
"239","1544",29.783769,193.4110993,0.3887,356.7490888,18.71341677,0.173759556,0.181,98.3,196.6,6.0866744924017
"240","1551",128.0734501,158.9899468,0.3185,261.2551354,14.2744748,0.197152928,0.177,72,143.9,8.90982236117192
"241","1567",51.7287429,181.8550576,3.853,742.8784285,20.8241054,0.599903748,0.535,204.7,409.3,17.6138176032599
"242","1575",66.11098907,172.3735682,0.2619,368.7137733,14.4062929,0.146899988,0.151,101.6,203.2,8.60949668442812
"243","1576",25.7317259,145.0171804,0.5261,529.2926193,14.698725,0.183993633,0.182,145.8,291.6,5.64756999100716
"244","1587",120.8047101,124.8064935,0.8554,361.9016626,22.44573,0.191899385,0.205,99.7,199.4,13.1033628047515
"245","1596",9.454420938,146.4291415,0.1813,122.1360403,9.3756666,0.1746,0.156,33.6,67.3,6.05263099525362
"246","1604",109.4203934,127.8833045,1.3238,355.4773037,25.250972,0.308281444,0.306,97.9,195.9,6.55840588667828
"247","1610",9.979085455,148.3587064,0.1981,194.4073059,10.8870281,0.12728257,0.132,53.6,107.1,5.37789783634407
"248","1623",110.3064101,160.139205,0.2993,141.8358608,17.7936115,0.166835241,0.179,39.1,78.1,9.85787629656303
"249","1625",29.32606355,182.7891482,0.3413,328.4940574,15.453379,0.143537848,0.152,90.5,181,8.05578609398996
"250","1661",60.38592765,120.9754431,0.08671,53.86362287,11.5760359,0.113232581,0.103,14.8,29.7,7.17151337673112
"251","1670",102.9670031,182.8670354,5.0673,2660.525306,20.4142224,0.525245049,0.527,732.9,1465.9,9.92038633576955
"252","1685",129.0399982,114.7568469,0.4728,406.0119702,15.2361324,0.181985187,0.174,111.9,223.7,6.48572241086163
"253","1708",18.86631523,126.6394076,0.4231,256.9035361,19.4030459,0.185322141,0.185,70.8,141.5,11.9536276479125
"254","1713",108.659387,189.5894539,0.08666,119.2992416,10.2751446,0.102924438,0.101,32.9,65.7,6.56619673865703
"255","1720",2.746709536,177.0547587,0.12032,171.9205079,10.6561278,0.111672315,0.109,47.4,94.7,3.75141435105357
"256","1730",45.60774192,178.4094863,0.3384,197.4277574,17.0268287,0.15574934,0.16,54.4,108.8,12.3065812959397
"257","1731",22.66352184,124.8570375,0.1762,102.8476229,14.1413206,0.144939097,0.142,28.3,56.7,11.1560253715641
"258","1747",118.1012004,106.2618078,1.556,457.4517654,21.2801528,0.342522983,0.353,126,252,15.5690822219992
"259","1750",92.98368888,153.6031703,1.3292,516.4366801,18.5290327,0.3289371,0.333,142.3,284.5,10.4933629441958
"260","1755",20.04781206,154.0201803,0.1316,166.4750178,8.1492624,0.141234477,0.137,45.9,91.7,4.8886328932973
"261","1757",39.28468822,109.5541348,0.2923,216.1322224,15.8891663,0.138517337,0.145,59.5,119.1,11.0708970107308
"262","1766",15.34824802,174.3985325,0.1149,142.3667519,10.3170302,0.125180808,0.126,39.2,78.4,6.48209560561637
"263","1768",113.9284625,120.8759073,0.3421,254.6013978,16.8283228,0.154944583,0.136,70.1,140.3,10.7662357125606
"264","1772",132.8878425,124.8874404,0.5192,248.5455313,16.8208256,0.151944773,0.169,68.5,136.9,5.60813144441013
"265","1776",117.9657033,185.1367036,2.5621,1434.98703,22.4325335,0.375498692,0.395,395.3,790.6,18.0350833112625
"266","1777",101.6024248,195.3421697,0.1664,131.0272413,15.5327065,0.127144049,0.128,36.1,72.2,9.35100613047086
"267","1778",32.06026041,135.9158633,0.2079,127.8857571,15.1106067,0.139211926,0.138,35.2,70.5,5.82438284694394
"268","1788",68.97507788,135.8157148,0.3508,244.0342605,17.1045985,0.1589,0.168,67.2,134.5,10.3731443258107
"269","1807",93.72974687,127.9581918,0.7389,361.2930659,22.428035,0.202515282,0.208,99.5,199.1,14.1416238914644
"270","1808",111.9683936,119.519879,0.9151,263.6841182,22.331709,0.253135477,0.255,72.6,145.3,14.1487420435745
"271","1811",30.24753923,177.5640466,0.0742,169.1071411,6.264397,0.05812,0.074,46.6,93.2,2.57068440094948
"272","1821",48.76420143,112.7414995,0.2609,186.4422409,12.8406923,0.141929338,0.143,51.4,102.7,4.51347320834083
"273","1824",97.19796834,152.8718469,0.4499,221.7601759,17.6911554,0.1975,0.209,61.1,122.2,12.6658669389558
"274","1826",91.73655324,193.1819896,2.0162,622.5616871,20.5575242,0.39976879,0.402,171.5,343,9.13533554927571
"275","1832",109.8905494,164.5085726,0.146,60.97440356,9.6853988,0.138545389,0.136,16.8,33.6,2.91724682904701
"276","1847",81.60950833,192.1016376,0.15,91.72380105,12.3184755,0.138212877,0.141,25.3,50.5,8.05905685935965
"277","1859",117.0731267,139.0707512,1.7343,597.0004946,23.096744,0.338436866,0.355,164.5,328.9,18.3624667573588
"278","1862",76.81317486,197.6859488,0.02951,53.67939226,7.331341,0.106565738,0.053,14.8,29.6,4.27106280887499
"279","1871",113.733332,188.7944093,0.4484,291.6831248,18.37433318,0.191157111,0.192,80.4,160.7,5.62808658657343
"280","1873",14.46348019,127.7122479,0.2451,195.4578741,14.78832775,0.146596336,0.148,53.8,107.7,9.02319337128352
"281","1877",135.3265994,100.6477163,0.5001,323.4148027,15.98639801,0.162778225,0.176,89.1,178.2,10.4136082036119
"282","1880",127.7279433,189.6881278,0.5996,366.9613708,18.36287595,0.226708267,0.226,101.1,202.2,8.82097151004092
"283","1892",30.9022718,104.2937321,0.1162,95.28839064,13.13037812,0.115923493,0.116,26.3,52.5,9.62233993767592
"284","1914",104.1365042,169.324573,0.1668,195.2870475,11.1137245,0.12775268,0.116,53.8,107.6,4.6499774252286
"285","1918",59.59666214,145.9973294,0.5892,310.6331584,19.2343741,0.198371154,0.195,85.6,171.2,11.6391627595111
"286","1920",110.8605837,165.8307476,0.3368,228.6600705,16.1451484,0.176733713,0.168,63,126,9.7258188393872
"287","1923",127.8634093,175.9106059,0.2519,170.2099785,15.5274745,0.15055491,0.159,46.9,93.8,11.0221631989452
"288","1926",20.68201349,141.9189923,0.4486,198.7517066,17.4219971,0.187104059,0.19,54.8,109.5,4.37978800700224
"289","1927",114.9554202,195.1679943,0.5479,233.6447255,18.87412082,0.218715129,0.206,64.4,128.7,8.80968505431147
"290","1928",28.77012423,170.1284459,0.475,398.9302087,15.94510042,0.1835,0.191,109.9,219.8,11.0828879286993
"291","1931",13.0264703,129.6107398,0.2598,149.4311982,14.98358445,0.154041051,0.159,41.2,82.3,10.8394825214348
"292","1948",81.04973776,184.7522086,0.2317,110.1007657,16.6538377,0.150360681,0.152,30.3,60.7,10.737449954428
"293","1968",9.387119698,147.4916575,0.1959,157.6953783,9.0958529,0.131322122,0.14,43.4,86.9,4.17706663397035
"294","1970",80.51181705,196.4335921,0.2974,110.1318156,19.39663534,0.165366789,0.163,30.3,60.7,12.9066972505277
"295","1972",122.2395757,196.2360699,0.6265,593.5986512,17.2838992,0.192508026,0.19,163.5,327.1,10.2795818413024
"296","1986",10.18101405,168.7054863,0.116,77.86755999,17.2744732,0.121404168,0.112,21.5,42.9,4.20640258975908
"297","1988",136.7978824,108.2507436,1.2951,611.7614817,16.6789439,0.290957479,0.3,168.5,337.1,12.0987478038254
"298","1997",35.86431474,139.7344798,0.0775,48.7157242,11.5858462,0.09496,0.1,13.4,26.8,6.88430523948423
"299","2002",30.01813858,122.2485437,0.06708,86.69935863,10.6553947,0.091351615,0.098,23.9,47.8,6.1823782903612
"300","2022",56.3756173,173.0703697,0.04974,93.10489141,9.1856287,0.112106119,0.076,25.6,51.3,6.10052880430076
"301","2033",75.103377,192.5050569,0.08425,97.01285429,11.7250178,0.100571301,0.102,26.7,53.5,7.75930183651532
"302","2040",133.484236,190.8557766,0.2805,363.685169,14.4232194,0.149004328,0.153,100.2,200.4,5.25805288098427
"303","2063",62.28352614,104.6704968,0.4569,410.4769824,18.306923,0.170787111,0.174,113.1,226.2,8.74588159552928
"304","2067",22.67740706,143.3205911,0.163,82.14248201,13.79559458,0.137455846,0.136,22.6,45.3,10.3571131054192
"305","2077",127.1447453,193.3968884,0.2005,164.0824847,11.5519472,0.141811865,0.141,45.2,90.4,6.11475121606472
"306","2086",8.357165018,141.2704979,0.1116,89.35838062,10.4417172,0.140487885,0.148,24.6,49.2,4.84166218043372
"307","2087",53.09753434,171.9714582,0.2437,220.3304546,15.215935,0.138749578,0.144,60.7,121.4,6.11594740760617
"308","2089",128.6660294,117.1227115,0.1519,104.6535681,15.8534727,0.120590484,0.12,28.8,57.7,7.49642590214274
"309","2091",46.30239784,180.5373439,0.1636,132.3808397,14.9990231,0.120851417,0.122,36.5,72.9,10.210336460132
"310","2115",30.58357472,194.6686796,0.2307,166.99184,14.4186539,0.16859829,0.16,46,92,9.57629322202388
"311","2117",20.54884688,125.1032982,0.1839,152.3650995,12.097306,0.126105844,0.131,42,83.9,6.41792235472945
"312","2130",29.54600609,113.0528157,0.1865,146.210066,14.248535,0.125275524,0.126,40.3,80.6,6.76228364325501
"313","2149",47.68657496,190.2066348,0.0572,84.78578316,8.518862,0.08398,0.085,23.4,46.7,6.58338453700463
"314","2160",58.77326446,104.1968572,0.331,191.1081432,18.1735344,0.162878079,0.161,52.6,105.3,7.55114558843381
"315","2172",68.86442566,174.9497781,0.222,318.8244178,13.6518893,0.108402489,0.113,87.8,175.7,7.45272531750165
"316","2176",42.12261558,179.1226685,0.06941,68.30200223,13.2773824,0.087300572,0.088,18.8,37.6,9.99046411727983
"317","2184",21.36307975,142.1742082,0.05703,40.44594791,9.134826,0.106127129,0.098,11.1,22.3,5.91113772320949
"318","2193",94.73254426,166.3143702,0.04037,80.99352662,4.868401,0.06279,0.064,22.3,44.6,2.15530901746581
"319","2215",79.55946535,192.3011185,0.03397,43.02977053,7.677957,0.081719056,0.079,11.9,23.7,4.05754598889949
"320","2225",119.0271878,156.8305349,0.2629,160.0792915,14.605717,0.155926444,0.156,44.1,88.2,7.78849819649996
"321","2227",127.1437637,104.130262,0.5649,282.8469951,14.7508579,0.195219564,0.201,77.9,155.8,11.3240279987297
"322","2232",55.63828447,189.6941509,0.03184,79.75953032,8.604319,0.077765261,0.061,22,43.9,5.17013144546844
"323","2237",12.24280072,134.352854,0.2819,135.2145887,14.305772,0.177710724,0.169,37.2,74.5,3.60130427797985
"324","2240",52.3587139,185.413417,0.0572,94.94838867,9.269501,0.073455254,0.073,26.2,52.3,3.70816126394242
"325","2262",57.22278786,121.1171337,0.4118,218.643116,17.6259165,0.167973412,0.161,60.2,120.5,11.6083995420789
"326","2283",20.41304097,191.8760861,0.124,119.6552484,11.2465643,0.111279635,0.096,33,65.9,6.95379255824771
"327","2284",22.4377383,112.1975527,0.3162,208.7927043,14.1922394,0.15391322,0.156,57.5,115,9.37497468570437
"328","2290",139.1877796,144.4286999,0.3326,463.5050721,13.2023783,0.151492298,0.144,127.7,255.4,7.23164523125494
"329","2293",22.22269094,145.6321102,0.1546,197.8881999,12.5968358,0.11089,0.115,54.5,109,5.62289038119458
"330","2308",87.33242566,168.1274354,0.01858,24.34459736,9.1322507,0.05947,0.055,6.7,13.4,4.74125634840546
"331","2312",69.8177654,172.7250365,0.3642,544.1905591,10.834122,0.10277,0.121,149.9,299.8,4.73625193489575
"332","2317",138.8643805,139.6803981,0.2371,253.025085,15.2697225,0.112269606,0.113,69.7,139.4,6.56678778428333
"333","2323",128.0700585,194.7909939,0.05819,87.32578657,11.565903,0.08331813,0.076,24.1,48.1,6.64105671733179
"334","2350",85.7586812,132.8133217,0.1996,233.5990932,10.8080425,0.125016191,0.136,64.4,128.7,7.76719582689402
"335","2351",74.73656893,161.9580094,0.1814,299.8399441,13.3424455,0.118065187,0.121,82.6,165.2,6.70761691152342
"336","2366",13.57082982,123.4281694,0.04654,19.35471318,8.3393563,0.102549815,0.103,5.3,10.7,3.08213672657553
"337","8010",111.6809361,117.1601803,0.2954,273.5657761,15.0771579,0.1275,NA,75.4,150.7,8.68985543378309
"338","8011",111.7113942,111.7178764,0.1821,166.8103073,10.207344,0.1189,0.128,46,91.9,5.64732652119683
"339","8013",111.5961665,104.8741898,0.1809,128.5643209,13.8944773,0.128770188,0.125,35.4,70.8,10.7997070128963
"340","8014",125.0786144,112.0956062,0.3783,218.6010565,16.093136,0.155567722,0.153,60.2,120.4,10.4676176010051
"341","8015",127.7801134,109.6008341,0.04609,74.98573339,5.1444959,0.06585,0.062,20.7,41.3,1.89285876448706
"342","8016",129.8353413,111.2430158,0.0936,194.9759506,6.9448776,0.080681475,0.072,53.7,107.4,4.59225859592795
"343","8018",93.66278339,197.5789019,0.06061,94.35922683,9.8243426,0.10049,0.09,26,52,5.61672666933957
"344","8019",94.53387928,192.3863654,0.9405,477.5433966,21.9222305,0.274555253,0.273,131.6,263.1,15.1966449106033
"345","8020",122.9876211,196.4059673,0.03627,76.45470183,6.613711,0.065124994,0.054,21.1,42.1,3.05587564169076
"346","8021",131.3658623,193.9461716,0.05221,93.17317447,10.3177803,0.082829659,0.074,25.7,51.3,2.10950564310916
"347","8022",128.5245429,198.7521522,0.2256,414.098724,8.24509,0.11237,0.111,114.1,228.2,3.55290671695586
"348","8023",119.4928467,189.6589601,0.04893,91.25428775,8.0778359,0.06779,0.064,25.1,50.3,3.18880073871484
"349","8024",115.3392795,185.6754229,0.0588,80.9216993,10.726576,0.08147,0.076,22.3,44.6,5.48556344829026
"350","8027",131.3865828,120.3572569,0.9225,362.6411313,22.801548,0.245631831,0.255,99.9,199.8,6.27311652318203
"351","8030",52.22808811,107.280027,0.02128,31.57292481,3.1141066,0.072853089,0.065,8.7,17.4,0.784130087613309
"352","8031",56.01934969,118.1634092,0.07891,110.8248133,9.41661739,0.08831,0.087,30.5,61.1,3.5262722951667
"353","8033",67.83736291,126.5099828,0.02874,8.748062912,8.0498689,0.08177835,NA,2.4,4.8,4.62133240708223
"354","8035",42.96947659,138.6048355,0.0951,81.944792,12.37170827,0.106101631,0.104,22.6,45.1,7.67186283693805
"355","8040",101.2643985,103.8496182,0.1541,40.56233449,7.7916694,0.16256263,0.165,11.2,22.3,3.67421282059564
"356","8042",101.7928041,101.6782008,0.03135,58.33790579,8.1721473,0.076331144,0.065,16.1,32.1,4.97423416351475
"357","8043",102.4754801,105.8481708,0.11485,145.6344133,11.3834644,0.097941263,0.093,40.1,80.2,6.18555844686306
"358","8054",122.813961,103.7705127,0.011731,20.38301532,4.7897902,0.04618,NA,5.6,11.2,1.29037074603092
"359","8055",121.494835,104.1055711,0.01156,14.23648386,6.5494697,0.05855071,0.05,3.9,7.8,4.65347267408139
"360","8056",117.9362882,105.5097337,0.0591,115.912053,5.4141412,0.05738,0.099,31.9,63.9,2.56065781980789
"361","8058",136.9360712,121.8203919,0.2113,136.8061918,16.0067306,0.126712812,0.128,37.7,75.4,7.16862772534646
"362","8059",138.6596594,115.1292472,0.4055,284.9894558,16.5430428,0.161304855,0.135,78.5,157,9.55619771548163
"363","8060",138.5910528,111.3678617,0.08624,159.6157772,6.3395479,0.07087,0.071,44,87.9,2.5943788556609
"364","8065",97.14048207,121.2683018,0.0198,40.04189037,6.3810441,0.038664905,0.044,11,22.1,2.30850234791253
"365","8066",93.33202379,127.1051969,0.1784,250.0705444,10.5627282,0.09441635,0.114,68.9,137.8,5.83310581558418
"366","8067",93.82842828,126.911399,0.1108,149.6314291,9.3442359,0.066092634,0.08,41.2,82.4,3.23385129730949
"367","8070",95.00729271,121.939466,0.06443,191.4506195,5.7205383,0.060519873,0.07,52.7,105.5,2.3861208361969
"368","8072",61.19223648,127.9538219,0.1167,120.6020679,13.1295763,0.090408537,0.102,33.2,66.4,8.5274756086123
"369","8073",60.72774025,129.590391,0.06342,61.79893246,6.5525963,0.10099,0.098,17,34,4.09865826821066
"370","8074",82.32826923,139.7936049,0.4569,326.6231699,15.7062556,0.209759566,0.172,90,180,11.1391145411622
"371","8082",59.80274718,135.0631696,0.1573,323.7308328,7.5521692,0.08607,0.091,89.2,178.4,5.06475587017266
"372","8083",62.24325076,139.0730165,0.08437,139.4879337,7.9376125,0.082634817,0.075,38.4,76.9,4.00954363356577
"373","8084",63.0890468,146.5910911,0.1956,388.5273374,7.4094174,0.10102,0.125,107,214.1,3.62202972606927
"374","8089",43.74394194,183.3092695,0.01943,11.12891533,6.572969,0.06793,NA,3.1,6.1,3.55730840412915
"375","8096",55.4360201,195.6841316,0.008243,16.60148154,5.467612,0.041067246,0.037,4.6,9.1,3.39526313637037
"376","8097",52.5950676,189.790586,0.01227,35.86795595,4.787471,0.045727881,NA,9.9,19.8,1.51846196118453
"377","8098",52.05030184,187.6760332,0.009264,16.58571751,6.720828,0.053925217,0.04,4.6,9.1,0.535088413514731
"378","8102",53.29354475,194.0291744,0.06236,113.7883384,7.632095,0.07406,0.075,31.3,62.7,4.20945216334177
"379","8103",51.70286914,194.8965601,0.0631,147.7865219,4.504329,0.0695,0.065,40.7,81.4,1.56949373659632
"380","8108",113.0198252,186.1997604,0.0491,113.4065516,7.8511811,0.06043,0.064,31.2,62.5,4.30430110244171
"381","8109",114.2730068,193.2837467,0.08598,168.0632181,8.239736,0.0694,0.071,46.3,92.6,4.08141640532227
"382","8110",112.8043945,195.8724331,0.09085,138.5872207,6.680218,0.08638,0.081,38.2,76.4,3.26165611090774
"383","8111",109.3995107,192.4547678,0.02443,55.0470009,5.205582,0.05508,0.052,15.2,30.3,2.95873904340148
"384","8112",102.5819548,196.039501,0.006852,11.2757451,4.732647,0.070788804,NA,3.1,6.2,3.45358020564624
"385","8117",81.98607544,193.9870521,0.1096,133.450043,12.8905299,0.107003138,0.103,36.8,73.5,6.57382885650009
"386","8126",88.36708405,182.8488219,0.3524,148.9918614,15.9506226,0.196855857,0.195,41,82.1,11.0971336935848
"387","8127",87.34329366,185.3720814,0.04184,81.34781078,7.370292,0.066761459,0.062,22.4,44.8,2.3146179221365
"388","8128",82.53539701,183.8165044,0.011225,21.95614571,3.855762,0.04472,0.039,6,12.1,1.19695374205406
"389","8129",60.30677821,186.727289,0.3684,267.5455546,9.595298,0.1835,0.192,73.7,147.4,4.48947606104855
"390","8131",58.76643797,174.4482943,0.1123,235.1767686,6.368258,0.07137,0.074,64.8,129.6,2.7208463834948
"391","8132",62.23683793,176.4547937,0.2381,347.7533299,11.229788,0.096185813,0.092,95.8,191.6,5.15582037058991
"392","8139",67.02690228,180.3385998,0.2048,257.451366,10.3909054,0.127926712,0.125,70.9,141.8,6.88899944701302
"393","8140",74.5957769,161.465462,0.04043,79.66892105,8.0064643,0.062693576,0.062,21.9,43.9,4.15384388238405
"394","8142",74.17258729,160.2665526,0.0742,135.0319761,6.3919361,0.08148,0.081,37.2,74.4,4.08299679702388
"395","8146",137.6221642,125.267408,0.04281,80.96650622,9.4881954,0.061818028,0.064,22.3,44.6,2.48108413461019
"396","8150",87.80993507,167.8720783,0.06063,69.51255997,9.7455839,0.098753531,0.078,19.1,38.3,6.60905181544534
"397","8153",89.26475449,163.0088431,0.04642,81.07959982,7.2745225,0.06127,NA,22.3,44.7,3.89870690872262
"398","8154",89.22770857,159.9837675,0.02064,54.48810854,6.0932062,0.044072823,NA,15,30,1.41205497048478
"399","8156",95.05313692,157.9587159,0.04081,59.32319074,8.5409031,0.07762,NA,16.3,32.7,4.11100833965991
"400","8157",97.18336898,158.3213646,0.10838,82.93006069,10.94648774,0.1322,NA,22.8,45.7,8.25953796998138
"401","8158",96.72873716,156.0438631,0.0112,9.652118662,6.6112566,0.113971322,NA,2.7,5.3,3.0513880033305
"402","8162",102.2796153,141.2379049,0.6924,221.2962775,23.281557,0.20659919,0.209,61,121.9,18.2490100794956
"403","8164",103.8632777,147.000556,0.09268,72.44556023,12.1852569,0.091846382,0.084,20,39.9,8.93698371217356
"404","8165",109.1793943,145.5577272,0.05483,76.54587844,9.77719593,0.07319,NA,21.1,42.2,4.2769896505213
